time_sec,source_time_sec,hip_L_Joint_pos_rad,hip_R_Joint_pos_rad,thigh_L_Joint_pos_rad,thigh_R_Joint_pos_rad,knee_L_Joint_pos_rad,knee_R_Joint_pos_rad,wheel_L_Joint_pos_rad,wheel_R_Joint_pos_rad,hip_L_Joint_vel_rad/s,hip_R_Joint_vel_rad/s,thigh_L_Joint_vel_rad/s,thigh_R_Joint_vel_rad/s,knee_L_Joint_vel_rad/s,knee_R_Joint_vel_rad/s,wheel_L_Joint_vel_rad/s,wheel_R_Joint_vel_rad/s,hip_L_Joint_torque,hip_R_Joint_torque,thigh_L_Joint_torque,thigh_R_Joint_torque,knee_L_Joint_torque,knee_R_Joint_torque,wheel_L_Joint_torque,wheel_R_Joint_torque,hip_L_Joint_actual_torque,hip_R_Joint_actual_torque,thigh_L_Joint_actual_torque,thigh_R_Joint_actual_torque,knee_L_Joint_actual_torque,knee_R_Joint_actual_torque,wheel_L_Joint_actual_torque,wheel_R_Joint_actual_torque,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24
0.392496638,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7056404648039787,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,0.021093896484375,0.012656337890625,-0.00843755859375,0.05906291015625,0.0168751171875,0.007957060546875,-0.0119355908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40240293200000005,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7056404648039787,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,0.02531267578125,0.012656337890625,-0.00843755859375,-0.0506253515625,-0.033750234375,0.007957060546875,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.412153761,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7056404648039787,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,0.02531267578125,0.012656337890625,0.0,-0.02531267578125,-0.033750234375,0.0119355908203125,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.422059128,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7056404648039787,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04218779296875,0.021093896484375,0.00843755859375,-0.0168751171875,-0.0168751171875,-0.033750234375,0.0039785302734375,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.432343749,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7056404648039787,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,-0.037969013671875,0.012656337890625,-0.012656337890625,-0.0168751171875,-0.02531267578125,-0.0198926513671875,-0.007957060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.44196829800000004,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04218779296875,0.00843755859375,0.00843755859375,0.0,0.0,-0.033750234375,-0.0198926513671875,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45156967800000003,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008726646259971648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021093896484375,0.00843755859375,-0.029531455078125,0.0,0.06750046875,0.0,-0.0198926513671875,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46200160500000004,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021093896484375,0.029531455078125,0.012656337890625,-0.012656337890625,0.05906291015625,0.00843755859375,0.007957060546875,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.472298963,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7056404648039787,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04218779296875,0.0,-0.029531455078125,0.0,0.07593802734375,0.0168751171875,0.007957060546875,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48187950900000004,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7056404648039787,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004218779296875,-0.046406572265625,0.00843755859375,-0.004218779296875,-0.02531267578125,0.00843755859375,-0.0198926513671875,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.492007097,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7056404648039787,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,0.021093896484375,-0.029531455078125,-0.012656337890625,0.0,0.00843755859375,-0.0198926513671875,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.502197185,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168751171875,0.00843755859375,0.00843755859375,0.0168751171875,-0.05906291015625,0.0168751171875,-0.023871181640625,0.07957060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.512446028,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,-0.037969013671875,0.012656337890625,-0.004218779296875,-0.0506253515625,0.02531267578125,-0.0198926513671875,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.522083794,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,-0.04218779296875,-0.033750234375,0.021093896484375,0.05906291015625,0.00843755859375,0.0039785302734375,-0.01591412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.532538729,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168751171875,0.004218779296875,0.00843755859375,-0.00843755859375,-0.02531267578125,-0.033750234375,-0.0198926513671875,-0.0119355908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5423655310000001,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013962634015954637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,0.00843755859375,0.012656337890625,-0.00843755859375,-0.02531267578125,0.00843755859375,-0.0198926513671875,0.0517208935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.552281778,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004218779296875,0.00843755859375,0.00843755859375,-0.00843755859375,-0.02531267578125,-0.00843755859375,0.007957060546875,0.055699423828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.562349714,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168751171875,-0.037969013671875,0.00843755859375,-0.012656337890625,0.0,0.02531267578125,0.0039785302734375,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.572315692,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,-0.04218779296875,0.012656337890625,-0.004218779296875,0.05906291015625,0.0168751171875,0.0119355908203125,-0.01591412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.581949842,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,-0.037969013671875,-0.029531455078125,0.021093896484375,0.0,0.00843755859375,0.007957060546875,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.592439084,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,0.012656337890625,-0.033750234375,0.0,-0.0168751171875,0.02531267578125,-0.0198926513671875,-0.023871181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.60320991,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168751171875,-0.04218779296875,0.012656337890625,0.021093896484375,-0.05906291015625,0.0,0.007957060546875,0.07957060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.611958695,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,0.00843755859375,0.004218779296875,-0.00843755859375,-0.0168751171875,0.02531267578125,-0.023871181640625,-0.023871181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.622401053,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04218779296875,0.0168751171875,0.012656337890625,0.021093896484375,-0.02531267578125,-0.04218779296875,-0.0198926513671875,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.632319925,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0469706583938387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,0.012656337890625,0.00843755859375,-0.00843755859375,-0.0168751171875,-0.02531267578125,0.0119355908203125,-0.01591412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6417948010000001,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004218779296875,-0.04218779296875,0.012656337890625,-0.00843755859375,-0.0506253515625,0.00843755859375,0.007957060546875,-0.023871181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6515770240000001,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,0.00843755859375,0.021093896484375,0.021093896484375,-0.0168751171875,-0.033750234375,0.0039785302734375,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.661324621,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046406572265625,0.021093896484375,0.00843755859375,0.021093896484375,0.0,-0.033750234375,-0.0198926513671875,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6720740380000001,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0506253515625,0.021093896484375,0.00843755859375,-0.012656337890625,0.0,0.02531267578125,0.007957060546875,0.0517208935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6828786910000001,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,0.0168751171875,0.012656337890625,-0.0168751171875,-0.04218779296875,0.0168751171875,-0.023871181640625,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6926457450000001,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168751171875,0.021093896484375,0.012656337890625,0.0,-0.05906291015625,0.00843755859375,0.007957060546875,0.04774236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7028333360000001,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021093896484375,0.004218779296875,0.012656337890625,-0.00843755859375,0.0,0.0168751171875,0.007957060546875,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.71223608,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,0.021093896484375,0.00843755859375,0.021093896484375,-0.0168751171875,0.00843755859375,0.007957060546875,-0.0119355908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.722443001,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0467786721761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013962634015954637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04218779296875,-0.037969013671875,0.012656337890625,0.021093896484375,0.0,0.0168751171875,-0.0198926513671875,-0.023871181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.731782413,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0467786721761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005235987755982989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046406572265625,-0.04218779296875,0.0,0.021093896484375,-0.0506253515625,-0.033750234375,0.0039785302734375,-0.0278497119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.742256773,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0467786721761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,-0.037969013671875,0.00843755859375,0.021093896484375,-0.02531267578125,-0.033750234375,-0.0198926513671875,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7523010920000001,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0467786721761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008726646259971648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046406572265625,-0.033750234375,0.012656337890625,0.0,-0.02531267578125,0.00843755859375,0.007957060546875,0.0755920751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.761935274,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04218779296875,0.0,0.004218779296875,0.02531267578125,-0.0168751171875,0.00843755859375,0.0039785302734375,0.04774236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.772158452,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012656337890625,-0.033750234375,0.00843755859375,0.02531267578125,-0.0168751171875,-0.033750234375,-0.0198926513671875,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.782217747,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,0.012656337890625,0.012656337890625,-0.012656337890625,0.07593802734375,0.00843755859375,0.0119355908203125,0.0517208935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7916877910000001,0.0,0.0009250245035579141,-0.0011170107212761238,-0.17566738921322766,0.025342180738959108,1.385791426083495,-1.526028631481239,1.7057277312665786,-1.0468659386387191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00843755859375,-0.033750234375,0.012656337890625,0.021093896484375,0.0,0.02531267578125,-0.0198926513671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
